"StartDate","EndDate","Status","IPAddress","Progress","cumTime","Finished","RecordedDate","ResponseId","Consent","VMItrain_1","VMItrain_2","VMItrain_3","VMItrain_4","formalExp","informalExp","chalFreq","auth_4","auth_7","auth_11","auth_1","auth_8","auth_12","auth_2","auth_5","auth_9","auth_13","auth_3","auth_6","auth_10","auth_14","tfl_1","tfl_7","tfl_13","tfl_2","tfl_8","tfl_14","tfl_3","tfl_9","tfl_15","tfl_4","tfl_10","tfl_16","tfl_5","tfl_11","tfl_17","tfl_6","tfl_12","tfl_18","ili_1","ili_5","ili_9","ili_13","ili_2","ili_6","ili_10","ili_14","ili_3","ili_7","ili_11","ili_15","ili_4","ili_8","ili_12","leadChal_1","leadChal_2","leadChal_3","leadChal_4","leadChal_5","leadChal_6","leadChal_7","leadChal_8","leadChal_9","leadChal_10","leadChal_11","leadChal_12","leadChal_13","PL.1","PL.2","PL.3","PL.4","PL.5","PL.6","PL.7","PL.8","PL.9","PL.10","PL.11","PL.12","PL.13","PL.14","bfi_1","bfi_6","bfi_11","bfi_16","bfi_21","bfi_26","bfi_31","bfi_36","bfi_2","bfi_7","bfi_12","bfi_17","bfi_22","bfi_27","bfi_32","bfi_37","bfi_42","bfi_3","bfi_8","bfi_13","bfi_18","bfi_23","bfi_28","bfi_33","bfi_38","bfi_43","bfi_4","bfi_9","bfi_14","bfi_19","bfi_24","bfi_29","bfi_34","bfi_39","bfi_5","bfi_10","bfi_15","bfi_20","bfi_25","bfi_30","bfi_35","bfi_40","bfi_41","bfi_44","lnr_1","lnr_2","lnr_3","lnr_4","lnr_5","lnr_6","lnr_7","lnr_8","uh.vmi_1","uh.vmi_2","uh.vmi_3","uh.vmi_4","uh.vmi_5","uh.vmi_6","uh.vmi_7","uh.vmi_8","uh.vmi_9","N.1.15_1","N.1.15_2","N.1.15_3","N.1.15_4","N.1.15_5","N.1.15_6","N.1.15_7","N.1.15_8","N.1.15_9","N.1.15_10","N.1.15_11","N.1.15_12","N.1.15_13","N.1.15_14","N.1.15_15","brs_1","brs_2","brs_3","brs_4","brs_5","brs_6","dis_1","dis_2","dis_3","dis_4","dis_5","dis_6","grt_1","grt_2","grt_3","grt_4","grt_5","grt_6","grt_7","grt_8","ffmq_1","ffmq_6","ffmq_11","ffmq_2","ffmq_7","ffmq_12","ffmq_3","ffmq_8","ffmq_13","ffmq_4","ffmq_9","ffmq_14","ffmq_5","ffmq_10","ffmq_15","LPC_1","LPC_2","LPC_3","LPC_4","LPC_5","LPC_6","LPC_7","LPC_8","LPC_9","LPC_10","LPC_11","LPC_12","LPC_13","LPC_14","LPC_15","LPC_16","LPC_17","LPC_18","HVS.1SD","HVS.2PO","HVS.3UN","HVS.4AC","HVS.5SE","HVS.6ST","HVS.7CO","HVS.8UN","HVS.9T","HVS.10HE","HVS.11SD","HVS.12BE","HVS.13AC","HVS.14SE","HVS.15ST","HVS.16CO","HVS.17PO","HVS.18BE","HVS.19UN","HVS.20T","HVS.21HE","EI.SA1","EI.SA2","EI.SA3","EI.SA4","EI.SA5","EI.OA6","EI.OA7","EI.OA8","EI.OA9","EI.OA10","EI.OA11","EI.OA12","EI.SM13","EI.SM14","EI.SM15","EI.SM16","EI.SM17","EI.SM18","EI.SM19","EI.OM20","EI.OM21","EI.OM22","EI.OM23","EI.OM24","EI.OM25","EI.OM26","SM.1","SM.2","SM.3","SM.4","SM.5","SM.6","SM.7","SM.8","SM.9","SM.10","SM.11","SM.12","SM.13","uh_1","uh_2","uh_3","uh_4","uh_5","uh_6","uh_7","uh_8","uh_9","uh_10","uh_11","uh_12","uh_13","uh_14","uh_15","uh_16","uh_17","uh_18","uh_19","uh_20","uh_21","uh_22","uh_23","uh_24","uh_25","har_1","har_2","har_3","har_4","har_5","har_6","har_7","har_8","har_9","har_10","har_11","har_12","har_13","har_14","har_15","mt_1","mt_2","mt_3","mt_4","mt_5","mt_6","mt_7","mt_8","sc.hw_1","sc.hw_2","sc.hw_3","sc.hw_4","sc.hw_5","sc.hw_6","sc.hw_7","sc.hw_8","sc.hw_9","sc.hw_10","gpa","Age","Q303","section","prof","gradYr"
"1/25/18 18:26","1/26/18 18:47",0,"144.75.175.69",100,87661,1,"1/26/18 18:47","R_brAsYxivYkZ9K1D",1,3,3,5,4,5,5,2,5,3,5,6,3,6,6,7,6,7,1,3,5,6,4,2,3,6,3,5,2,3,5,2,5,5,7,6,7,7,6,6,6,5,7,6,4,4,7,6,6,5,7,5,2,2,3,6,7,6,3,6,3,5,3,5,2,5,5,6,3,3,5,5,6,5,5,5,5,3,2,7,5,2,5,2,2,3,2,6,2,2,0,5,2,2,3,2,3,2,3,5,0,6,5,0,3,6,5,2,3,4,5,7,4,5,4,5,5,5,3,6,3,5,2,5,2,2,3,2,3,2,2,2,3,2,2,4,5,4,4,4,2,3,4,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,5,3,5,3,5,0,6,8,7,2,7,2,2,2,4,3,1,3,4,2,2,3,2,2,3,2,1,2,2,2,2,2,2,2,5,3,3,5,4,6,6,5,5,6,4,2,2,7,1,7,1,7,2,1,5,2,3,4,4,2,0,2,4,5,2,2,3,1,2,5,3,3,1,1,1,0,2,2,2,3,2,3,2,2,2,3,2,3,5,3,2,5,5,2,4,2,7,7,2,3,2,2,2,2,4,1,4,3,2,5,2,4,2,2,2,2,3,2,2,3,2,4,3,2,5,1,2,3,3,2,4,2,2,1,4,4,2,2,3,1,2,2,2,2,2,3,3,1,2,2,2,2,2,4,2,4,3,3,4,3,0,1,0,1,1,1,0,1,0,1,3.1,20,2,1,2,"2020"
"1/26/18 17:16","1/26/18 19:47",0,"144.75.175.69",100,9078,1,"1/26/18 19:47","R_3ds7R2mVGSwihb7",1,4,3,3,4,4,5,2,3,7,2,3,6,5,6,6,3,5,3,1,3,6,4,4,3,6,6,5,5,6,4,3,5,6,6,6,6,2,5,3,3,2,3,4,6,3,5,5,5,5,6,3,4,5,2,3,4,4,5,5,4,4,4,4,3,2,2,3,6,6,6,5,6,6,5,6,4,6,3,6,5,5,7,6,6,7,6,2,6,7,1,5,1,1,7,6,7,3,3,5,1,5,0,2,6,5,5,1,2,0,5,5,4,5,4,5,6,7,5,6,4,5,5,5,4,3,1,1,1,2,1,3,2,2,4,2,2,4,4,5,2,3,4,1,1,2,2,1,2,2,2,1,1,1,1,2,1,2,6,2,3,2,5,2,1,6,9,9,3,6,2,3,3,3,2,2,4,3,2,2,3,3,3,3,3,3,3,2,3,3,3,2,2,8,8,2,7,3,1,7,4,3,3,7,1,1,8,3,7,1,7,3,1,4,3,4,4,2,3,2,4,3,5,3,3,3,2,5,5,5,3,3,4,4,1,2,2,5,5,6,6,4,5,6,5,1,3,3,3,3,2,6,4,4,4,7,7,6,3,2,2,4,4,2,1,4,1,2,3,1,3,2,3,2,3,3,1,1,4,1,4,2,3,4,1,4,5,1,3,3,2,4,3,5,1,3,3,4,3,3,3,3,3,3,2,2,2,4,3,2,4,4,3,3,5,3,4,4,5,1,0,4,2,1,1,2,1,2,2,3.3,19,2,9,1,"2020"
"1/26/18 20:07","1/26/18 20:50",0,"144.75.175.203",100,2540,1,"1/26/18 20:50","R_9yOdZj3Pkrvax9P",1,2,2,2,2,2,5,1,6,7,7,7,7,7,7,7,6,7,5,7,6,7,6,7,7,7,7,7,7,7,5,6,6,6,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,6,7,5,7,7,6,6,6,6,5,6,6,6,6,5,6,6,6,7,7,6,5,7,7,6,7,7,7,6,7,7,3,7,6,7,7,6,7,6,7,5,6,6,7,7,5,7,5,6,7,6,7,6,6,7,7,7,4,1,1,2,5,1,2,2,3,6,7,6,6,6,6,1,6,4,5,3,3,4,4,3,4,3,3,2,4,3,1,3,4,1,2,4,1,2,2,1,1,2,2,1,2,1,1,1,2,1,2,7,2,6,2,6,2,0,8,6,9,1,5,3,4,4,5,4,4,4,5,5,3,3,5,4,4,4,0,1,4,4,4,4,4,4,8,8,1,1,1,1,7,3,1,2,8,3,1,8,1,7,1,8,3,1,5,2,3,5,3,4,0,2,5,5,2,5,5,4,3,3,5,2,5,5,6,6,7,6,5,7,6,7,6,6,7,7,6,6,5,7,6,7,7,5,6,6,7,7,4,4,5,5,4,5,5,5,5,4,5,4,4,5,1,3,4,2,3,5,2,2,1,2,4,1,5,4,5,3,4,3,4,5,3,3,5,4,1,3,4,2,3,2,4,3,3,2,3,2,4,3,1,4,5,4,5,5,5,5,5,4,1,1,3,3,1,2,1,2,2,3,3.1,19,2,8,1,"2020"
"1/25/18 21:09","1/26/18 21:39",0,"144.75.175.202",100,88229,1,"1/26/18 21:39","R_3XiRwPoeEl8EVBH",1,4,5,4,4,5,5,5,7,6,6,7,7,7,7,7,7,7,6,5,7,5,7,7,6,6,7,6,6,6,6,5,6,5,5,6,6,7,7,7,6,6,7,6,6,7,7,6,6,6,6,6,6,6,6,6,6,7,7,6,7,7,6,7,7,6,6,7,6,6,7,7,7,7,6,6,6,6,7,6,6,7,4,0,5,5,1,7,3,4,1,7,5,3,5,1,6,5,4,6,6,7,4,5,6,6,6,2,4,1,6,5,1,5,1,1,6,7,7,7,6,7,3,7,5,7,3,3,3,3,3,4,3,3,5,5,4,5,5,5,5,3,4,1,1,2,1,1,2,2,2,1,2,1,1,2,1,1,6,2,6,2,5,2,0,6,5,7,1,5,3,4,4,5,3,3,4,5,4,4,5,3,3,3,3,3,3,3,3,3,4,4,4,5,4,4,1,7,4,4,4,4,3,3,2,1,8,3,5,5,5,5,1,3,4,2,5,3,3,0,3,5,5,5,2,5,3,4,5,3,0,3,5,5,5,7,7,5,5,6,5,5,6,4,7,5,5,7,4,5,6,6,3,5,5,7,7,5,4,4,4,5,4,4,4,5,3,4,4,4,4,3,4,3,5,4,3,4,5,3,5,3,5,5,2,5,4,2,5,4,4,4,5,5,4,2,3,3,1,3,3,4,3,3,2,3,1,4,3,2,4,4,4,4,5,4,5,4,4,1,2,3,4,1,2,4,3,3,3,NA,21,1,5,3,"2019"
"1/26/18 20:25","1/26/18 21:56",0,"144.75.175.204",100,5456,1,"1/26/18 21:56","R_2nJcw5LTXcyszS5",1,4,4,4,4,5,5,5,3,5,5,5,6,4,6,7,7,7,5,6,6,5,4,6,5,5,6,5,4,4,3,6,6,6,6,6,6,6,5,7,6,6,6,6,6,5,6,6,6,5,6,5,4,6,5,6,6,6,5,6,6,6,5,6,5,6,6,6,6,6,5,5,6,6,5,6,5,6,6,6,6,5,6,4,6,6,4,6,2,6,2,6,2,6,7,2,6,2,6,6,4,6,4,5,6,6,6,2,5,4,6,7,5,6,2,5,5,6,6,6,6,5,1,6,4,5,4,4,4,4,4,4,4,4,2,3,3,2,2,3,2,2,4,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,5,6,5,3,5,3,1,6,6,6,2,6,3,2,2,5,3,3,4,5,3,4,4,4,3,4,1,3,3,1,2,1,4,2,1,8,8,3,3,2,2,8,1,1,1,8,1,1,8,1,8,1,8,4,2,4,4,1,4,5,4,2,2,4,4,5,5,4,5,4,4,3,0,4,2,5,4,5,5,4,6,4,5,2,4,6,2,1,3,5,2,2,3,5,2,4,3,5,7,2,4,2,4,3,3,2,3,4,3,4,2,2,4,2,3,2,2,2,3,2,3,2,2,2,4,3,3,2,2,2,2,4,2,2,2,4,2,2,3,3,2,3,2,3,2,3,3,3,2,3,3,1,3,3,2,2,5,4,4,3,4,2,3,3,3,3,2,3,3,4,3,3.891,23,1,9,1,"2020"
"1/27/18 11:09","1/27/18 11:54",0,"144.75.175.69",100,2689,1,"1/27/18 11:54","R_8pt9RF4jvjxado1",1,4,3,4,3,5,5,5,6,7,6,7,7,6,6,6,7,7,5,7,7,5,6,7,6,6,6,6,6,6,6,6,7,6,7,6,6,7,6,6,7,7,6,6,7,6,6,6,6,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,6,7,6,6,6,6,6,6,3,1,5,6,0,5,5,6,5,7,6,6,5,5,7,5,7,6,5,7,6,5,7,6,6,6,1,1,2,3,0,1,1,2,6,6,7,6,6,6,1,6,4,6,3,3,4,4,4,3,4,3,4,5,5,5,5,5,4,3,5,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,6,1,6,2,5,2,1,6,5,7,3,5,4,4,5,5,5,4,5,5,4,3,2,4,4,5,4,3,4,4,4,4,5,4,4,8,4,2,1,3,2,8,2,2,3,5,1,1,8,3,7,2,8,3,1,5,1,3,3,5,5,0,1,4,5,3,3,2,4,4,5,5,2,2,5,6,6,7,6,5,7,6,6,6,7,6,6,6,6,7,6,5,7,7,4,4,3,5,5,4,5,5,4,5,5,5,3,5,4,5,4,3,5,3,4,4,5,4,4,4,5,4,5,4,4,5,4,5,4,4,5,3,4,4,4,5,4,5,3,3,1,3,2,3,3,3,3,3,2,4,3,0,3,4,5,5,5,5,4,5,4,1,3,3,4,3,3,3,2,3,3,NA,19,1,NA,1,"2020"
"1/26/18 19:34","1/27/18 20:39",0,"144.75.175.69",100,90272,1,"1/27/18 20:39","R_88JDOq1VeoT3TuJ",1,4,4,4,5,5,5,5,5,6,5,5,6,6,6,7,6,6,3,5,3,3,6,6,7,6,6,4,4,5,4,3,3,5,6,5,6,7,6,7,6,5,6,6,5,6,6,6,5,6,6,6,4,4,5,6,5,7,6,4,6,6,6,7,6,5,6,6,5,5,5,4,6,5,5,3,6,3,3,6,6,3,5,1,5,3,2,3,2,6,2,5,4,3,5,2,3,2,5,6,2,6,5,4,6,6,3,4,1,1,6,3,0,5,1,4,5,6,6,6,3,6,3,5,2,5,2,4,4,3,3,3,3,3,4,4,4,2,4,4,2,1,3,1,2,2,2,1,2,1,1,2,1,1,1,2,1,2,6,1,6,2,6,2,0,7,8,8,1,6,3,2,3,5,4,3,4,4,2,4,4,4,2,3,3,2,2,3,3,3,3,4,4,7,6,3,3,4,4,5,2,3,4,5,4,4,7,3,6,4,5,2,3,3,4,2,3,4,3,0,4,4,3,4,2,3,2,3,5,3,0,4,5,4,5,6,5,4,5,3,5,4,2,4,6,5,3,5,5,5,7,6,5,5,5,7,6,5,4,2,4,2,2,4,3,4,3,4,3,4,4,3,2,1,2,2,1,2,2,2,4,2,2,4,1,4,2,1,3,2,2,1,2,5,2,2,3,3,2,3,2,3,3,3,2,2,2,4,2,1,1,4,4,4,5,3,4,4,4,2,4,3,3,3,1,3,2,3,4,3.7,20,1,9,1,"2020"
"1/27/18 13:31","1/27/18 20:53",0,"216.57.251.159",100,26525,1,"1/27/18 20:53","R_aaA5uRuQMNHwgAt",1,4,5,4,5,5,3,3,5,6,6,6,6,5,6,7,6,7,3,5,5,6,3,3,6,6,6,4,5,4,5,6,7,7,6,6,5,6,5,6,6,6,5,5,6,5,7,6,6,6,3,6,6,5,5,5,3,6,2,3,6,5,5,6,5,5,6,4,6,6,2,4,7,6,5,7,6,6,6,5,6,4,6,2,7,6,3,2,2,6,5,6,6,7,7,5,6,5,6,6,2,6,2,4,6,3,3,2,2,2,3,2,1,2,2,3,7,6,6,7,7,7,1,7,6,6,3,3,3,3,3,3,3,3,3,5,5,2,5,5,2,1,5,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,6,3,6,3,7,2,0,6,5,10,1,5,1,3,2,4,1,2,4,4,2,5,4,4,3,4,2,1,3,3,2,3,4,2,3,8,7,3,1,2,2,7,8,2,4,7,8,8,8,3,7,8,8,5,1,5,3,2,5,5,5,1,1,2,5,4,4,5,4,2,5,4,3,2,5,5,5,4,6,6,6,5,7,6,6,7,5,4,3,5,2,4,6,6,5,5,5,3,5,6,2,4,2,4,5,4,4,4,0,2,3,0,3,3,3,3,5,2,2,4,5,2,4,3,4,2,2,1,5,1,2,2,2,2,1,5,2,5,3,4,1,2,2,3,3,3,2,3,2,4,2,1,4,5,3,3,5,4,4,4,5,2,1,2,3,2,1,1,3,3,2,3.59,19,1,4,3,"2020"
"1/24/18 12:02","1/28/18 10:37",0,"144.75.175.69",100,340481,1,"1/28/18 10:37","R_2f2Jc0TvUeb23tP",1,4,3,3,4,4,5,5,5,5,6,4,5,5,5,6,5,6,5,6,6,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,4,5,5,5,5,5,5,5,5,6,5,6,6,6,4,5,5,5,5,6,5,6,5,5,6,5,6,6,4,6,6,5,6,6,6,5,6,5,6,6,6,5,5,6,5,5,2,6,7,2,4,1,6,3,6,5,7,6,5,6,4,6,5,3,5,4,3,5,5,7,1,2,4,3,2,3,6,2,4,5,7,5,6,5,4,1,5,1,3,3,3,3,3,3,3,4,4,3,3,5,3,1,4,2,5,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,5,3,6,4,3,3,1,8,9,8,2,6,3,4,3,4,4,4,4,3,2,5,5,3,3,4,3,2,2,2,3,2,3,2,3,5,6,6,6,3,3,5,1,1,4,1,1,1,6,2,8,1,6,2,2,4,3,2,2,3,4,2,3,3,3,4,4,5,5,2,4,2,1,4,4,4,2,5,6,5,4,5,5,4,6,5,5,4,6,4,5,4,5,4,2,5,2,6,5,5,4,3,4,3,3,4,3,3,3,4,3,2,3,2,3,4,2,3,3,2,4,2,4,4,1,4,2,5,2,1,4,1,3,3,4,5,2,4,3,4,1,3,1,3,2,3,2,2,1,4,3,1,4,4,3,3,5,3,4,4,3,2,3,4,2,3,1,3,3,3,3,NA,19,1,5,3,"2020"
"1/28/18 9:45","1/28/18 10:37",0,"73.177.165.13",100,3166,1,"1/28/18 10:37","R_0uB54o7ytnNm67r",1,2,4,4,4,3,4,4,6,4,5,7,7,5,6,5,6,6,4,6,5,7,6,6,6,6,5,5,5,5,6,5,5,5,6,5,7,7,6,6,6,6,5,7,6,5,5,6,6,5,7,6,5,6,6,6,5,6,6,5,6,6,4,6,5,4,6,6,7,7,4,6,7,6,6,5,6,7,4,6,6,4,7,3,6,6,6,5,6,7,3,6,3,7,6,5,6,5,7,6,5,7,5,5,7,6,7,3,1,1,4,5,0,2,1,4,3,5,4,5,4,5,1,3,1,4,2,2,3,2,2,2,2,2,4,4,4,2,2,4,4,4,4,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,5,3,5,3,3,2,2,8,6,9,3,7,3,4,3,5,3,3,4,2,3,2,2,3,2,3,2,1,1,2,2,2,3,4,3,8,8,1,1,1,1,7,2,2,2,6,2,3,7,2,7,2,7,2,3,5,3,5,5,4,4,1,2,4,4,4,4,5,3,5,5,3,3,5,4,4,4,6,5,4,5,6,4,4,5,4,6,4,6,5,5,4,5,6,2,4,3,5,5,2,4,4,5,4,4,3,3,4,3,5,3,3,4,3,4,3,3,3,3,3,4,3,4,3,4,4,3,4,3,3,4,3,3,3,3,3,4,3,2,4,2,3,3,4,2,3,2,3,1,4,3,1,3,4,4,4,5,4,4,4,4,2,2,2,1,3,0,3,3,3,3,3.71,21,1,4,3,"2018"
"1/28/18 10:19","1/28/18 11:11",0,"144.75.175.207",100,3089,1,"1/28/18 11:11","R_3OwmNQTkOXoL6mh",1,5,5,4,4,4,5,5,6,6,5,7,7,5,6,6,5,6,5,7,6,7,6,7,6,6,5,5,4,3,5,3,2,4,5,5,6,6,6,6,6,6,6,6,5,4,7,6,6,5,6,4,5,6,6,6,5,6,7,7,6,6,5,7,5,7,6,5,6,6,3,4,7,4,6,2,6,3,3,6,4,6,5,2,5,3,2,5,2,5,2,6,2,7,3,2,3,1,5,7,2,7,4,6,7,7,7,5,1,1,3,1,1,2,0,2,5,3,6,3,4,2,0,3,0,1,2,4,3,3,4,3,4,4,5,5,5,3,5,5,4,4,5,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,7,2,6,3,6,2,0,7,8,7,1,6,2,4,3,5,5,4,4,5,4,4,4,3,2,3,3,1,3,2,3,2,4,4,4,5,3,3,6,1,2,6,2,7,8,7,1,1,7,7,2,1,2,2,1,2,4,1,5,5,1,1,4,5,2,5,2,5,4,5,5,2,2,3,2,5,5,6,5,4,5,5,1,4,6,1,6,5,5,7,5,6,6,4,2,4,3,7,6,1,5,3,4,4,4,5,4,4,3,5,4,3,5,5,3,3,4,4,4,4,4,5,4,4,4,5,2,5,4,1,5,2,4,4,3,5,2,4,3,4,1,3,2,4,2,3,3,2,2,4,3,1,4,4,4,5,5,5,4,5,4,3,3,4,4,4,2,4,4,4,3,3.36,20,2,5,3,"2020"
"1/27/18 7:48","1/28/18 12:07",0,"144.75.175.69",100,101987,1,"1/28/18 12:07","R_8ekxrMOxZlsSfSB",1,3,3,3,3,3,5,5,7,6,6,7,4,7,7,5,7,7,7,7,7,7,7,7,6,6,6,6,6,5,6,5,5,7,6,6,7,6,7,7,6,7,7,4,5,4,7,7,7,7,7,7,7,7,7,7,5,7,7,6,7,7,7,7,5,7,7,7,7,5,7,6,7,5,6,7,7,7,6,5,7,6,4,1,3,3,2,4,2,4,2,5,4,4,6,1,4,3,5,5,2,6,1,2,5,4,6,3,2,1,4,6,2,6,2,4,5,6,6,6,4,6,2,6,1,5,4,3,3,3,3,2,3,3,4,4,3,4,5,4,4,4,4,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,6,1,6,3,6,4,1,7,6,9,2,6,3,3,3,5,4,3,4,3,5,4,4,5,4,5,3,3,3,1,3,2,4,2,4,3,3,5,4,4,4,4,5,5,5,5,7,7,2,7,2,7,2,3,2,5,2,2,5,3,5,2,2,3,4,3,4,3,3,3,4,4,2,3,5,5,5,7,7,5,7,6,7,6,2,6,6,5,5,6,5,4,6,6,4,5,5,7,6,5,4,4,4,4,4,4,4,4,3,4,4,2,4,3,3,4,3,4,4,3,3,4,5,3,3,5,3,3,4,2,3,5,4,4,3,4,3,4,2,4,2,3,2,3,2,3,2,2,2,3,2,2,4,4,4,3,4,4,5,4,5,2,2,4,3,2,1,2,3,2,4,2.666,20,1,NA,3,"2020"
"1/28/18 12:29","1/28/18 13:17",0,"144.75.175.69",100,2862,1,"1/28/18 13:17","R_9o7fSwj6WqZiAn3",1,4,4,3,3,4,5,2,5,7,7,7,5,3,6,7,7,7,5,6,5,6,7,7,6,6,7,5,3,5,5,7,7,6,6,7,7,7,7,7,7,6,6,6,7,4,6,3,6,4,6,6,6,6,5,6,6,6,5,4,4,6,4,6,5,4,7,6,5,6,4,5,7,5,7,7,7,7,4,4,7,5,3,2,5,4,2,3,2,3,6,7,6,7,6,6,7,6,7,7,5,7,6,6,7,7,7,4,2,0,4,3,0,3,0,5,5,5,5,5,7,5,4,6,6,6,0,1,2,3,3,3,3,2,4,5,5,5,5,5,5,3,5,1,1,2,2,1,2,2,1,1,1,1,1,2,1,2,7,3,7,4,5,1,1,9,5,9,1,5,4,4,2,5,3,4,5,4,4,4,4,3,0,4,3,3,2,3,3,3,5,4,5,4,4,3,4,3,3,6,2,2,2,6,4,3,6,4,6,5,5,3,2,4,5,3,3,2,4,0,2,5,5,3,4,3,5,3,5,2,4,3,4,2,2,6,4,6,5,7,7,2,4,3,7,3,7,7,7,5,7,7,4,3,3,1,3,6,4,5,4,1,3,3,4,4,3,5,5,4,5,4,4,5,3,5,4,3,5,4,5,4,2,5,4,4,4,3,2,3,3,2,5,5,4,4,3,4,2,3,2,4,2,2,2,1,1,3,1,2,3,4,4,5,5,5,4,5,5,1,1,4,3,0,1,3,2,2,2,3.83,19,1,7,1,"2020"
"1/24/18 11:45","1/28/18 13:22",0,"144.75.175.202",100,351413,1,"1/28/18 13:22","R_0jooypPFAKHF6yF",1,3,3,2,3,3,4,5,4,5,3,3,5,4,5,5,5,6,4,5,4,5,4,4,5,5,5,4,5,5,4,4,5,4,5,6,6,5,4,6,4,4,4,4,5,4,5,5,6,5,5,5,5,6,6,5,6,6,4,5,5,5,6,6,6,5,5,4,4,4,3,5,7,6,6,5,6,5,4,4,4,4,6,1,3,4,1,5,1,2,2,4,3,6,6,3,4,3,5,6,3,7,1,2,7,5,7,3,5,2,6,3,2,6,0,5,5,7,6,6,5,5,1,5,4,4,3,4,3,4,3,4,4,3,4,4,3,3,4,4,2,4,3,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,5,2,5,3,4,3,1,6,8,8,1,5,2,3,3,4,3,3,5,3,2,3,2,2,1,1,3,2,2,2,3,3,2,2,2,4,3,4,4,3,3,5,4,4,5,5,5,6,5,5,5,5,4,3,2,3,2,2,3,3,4,2,2,4,3,3,2,3,3,3,4,1,0,2,2,2,2,2,3,2,2,3,3,3,2,3,5,2,4,4,4,4,5,3,2,3,1,5,5,3,3,2,1,2,1,2,2,2,1,3,1,2,3,2,2,2,4,4,2,3,2,2,4,3,4,4,2,5,4,2,3,1,2,4,4,5,2,2,2,3,2,2,2,2,2,2,3,2,2,2,1,2,2,3,3,3,4,3,3,4,3,2,3,4,4,4,3,3,2,3,3,3.09,19,1,2,2,"2020"
"1/27/18 13:58","1/28/18 14:38",0,"144.75.175.69",100,88807,1,"1/28/18 14:38","R_0SNC6S0gT49nZiZ",1,3,3,3,3,5,5,1,5,6,5,6,5,5,6,6,6,6,4,6,6,6,5,4,6,5,5,5,5,3,2,6,5,5,4,5,4,5,7,6,6,5,6,6,5,5,5,6,4,4,5,4,3,5,5,5,3,5,7,2,6,6,3,6,4,4,5,5,6,5,3,5,6,6,6,7,6,6,6,5,4,5,2,1,5,2,1,2,2,3,2,6,5,6,6,3,7,5,5,6,3,7,5,5,6,6,6,3,1,0,2,1,0,2,0,2,6,6,6,5,6,6,2,6,3,5,3,2,2,2,2,3,3,1,4,5,4,5,4,5,4,4,4,1,2,2,1,1,1,2,2,2,1,1,2,2,1,2,6,1,6,2,6,2,0,6,5,7,1,5,2,4,2,5,3,3,4,5,4,4,2,4,1,2,3,2,2,4,4,4,1,4,4,7,5,2,2,4,4,6,3,4,3,4,4,6,4,2,5,4,5,4,2,4,4,2,5,3,5,0,3,5,3,4,4,5,4,4,3,3,3,3,2,2,3,5,5,1,4,3,6,5,2,6,6,5,6,7,6,5,6,5,4,4,3,3,2,1,4,2,3,3,3,4,4,4,3,4,3,4,4,3,4,4,3,5,3,5,4,4,4,4,4,4,4,5,4,4,4,4,3,4,5,5,5,4,3,4,1,3,3,4,3,3,2,3,1,4,3,1,3,5,4,4,5,4,4,4,4,1,2,3,4,3,2,2,2,3,3,NA,19,1,8,1,"2020"
"1/24/18 11:06","1/28/18 15:33",0,"144.75.175.69",100,361602,1,"1/28/18 15:33","R_bxbcAnh9aMsA9wx",1,4,4,4,5,5,5,5,4,6,6,6,6,6,6,6,6,6,4,4,6,5,6,6,7,6,6,7,6,4,4,4,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,4,5,5,4,4,6,6,4,6,5,4,4,4,6,6,5,6,6,6,6,5,6,6,6,6,6,5,6,3,6,6,4,5,4,7,2,5,3,6,5,3,6,3,6,6,1,6,1,3,5,5,5,1,5,2,6,6,3,5,3,5,6,6,4,6,6,6,2,6,4,5,1,4,3,1,2,3,3,3,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,5,3,5,2,5,3,1,6,6,8,2,9,3,3,2,5,3,2,3,3,3,3,4,3,3,4,3,1,2,3,3,3,4,2,3,8,8,1,1,1,8,1,1,1,8,1,1,8,1,8,1,1,8,4,1,4,1,4,5,4,3,1,3,3,2,4,3,4,3,3,5,3,4,4,3,5,3,4,4,3,4,6,4,4,4,5,3,3,3,4,5,4,3,6,2,6,4,6,7,5,4,4,4,4,4,4,4,4,3,4,3,3,3,2,2,2,1,1,2,2,1,3,1,2,2,3,2,2,1,2,1,2,2,1,1,2,2,2,2,3,2,3,2,3,2,3,1,1,2,3,2,3,3,4,2,2,5,4,4,3,4,3,3,4,2,2,3,3,1,3,3,3.25,19,1,1,3,"2020"
